event_id,date,location,Region,customer,device_family,current_ios,severity,outage,psirts_current_ios,bugs_current_ios
1f8d7c00-a57a-4e00-8899-482707398f7c,9/5/2020,Ostwald,AMUR,Voomm,Cisco Catalyst 3560 Series,WS-C3850-24XS-S---16.6.5---3,P3,TRUE,CVE-2017-6665,CSCvh13611
9e389c41-3819-4961-bdb2-f906e65aba08,1/10/2021,Salzrichshaus,APCG,Vipe,Cisco ISR G1,WS-C6506-E---12.2(18)SXF12a---2,P1,TRUE,CVE-2019-12643,CSCvd73664
f9c75aee-c7db-4db4-80c8-ca5da5627343,10/20/2020,Frankenberg,AMUR,Vinder,Cisco Catalyst 4500 Series,WS-C3750X-24P-S---12.2(55)SE---2,P3,FALSE,CVE-2019-12643,CSCvn29244
94602e1a-ca76-44cf-8790-29629ab83826,6/29/2020,Elsenstedt,APCG,Miboo,Cisco Catalyst 3560-G Series,WS-C4506-E---3.8.5aE---12,P2,FALSE,CVE-2017-6665,CSCvh13611
c99cc37e-cc84-4ef7-87d3-ccb2b3cf62a1,4/4/2020,Hafodmaen,APCG,Kayveo,Cisco Catalyst 3650 Series,WS-C3650-24PS-L---3.6.6E---984,P3,TRUE,CVE-2019-12643,CSCvd88936
51ac088f-f788-4a3a-a0ce-98fa8fe778e8,7/4/2020,Raderdeck,APCG,Skimia,Cisco Catalyst 3850 Series,CISCO2951/K9---15.5(3)M7---2,P1,TRUE,CVE-2018-0171,CSCvd73487
3e49e629-63ab-46fb-a5b1-30eda19e7a93,3/6/2021,Rhuntys,APCG,Kazu,Cisco Catalyst 9300 Series,WS-C3650-48FS-E---Everest 16.6.5---56,P2,TRUE,CVE-2018-0156,CSCvd51214
502dfc9f-8da5-46a4-a2ad-02fe4c39d3c7,11/21/2020,Moel Talberllan,APCG,Agivu,Cisco ISR G2,WS-C3750X-48PF-S---12.2(55)SE5---2,P1,FALSE,CVE-2019-12657,CSCvo47376
ce9e54f6-e599-4bb1-860f-4f89c8bf5925,11/5/2020,Caer Dolpwll,NEMAT,Dabvine,Cisco Catalyst 3850 XS Series,CISCO2951/K9---15.5(3)M7---2,P2,TRUE,CVE-2019-12657,CSCvn29244
faf063ba-fccd-4799-8043-e62203b67330,1/27/2021,Dinas Dolfan,AMUR,Agivu,Cisco Catalyst 3560-X Series,WS-C3650-24PS-E---Denali 16.3.5b---1,P3,FALSE,CVE-2018-0156,CSCvn93524
86a30cab-9c70-464f-89b9-62399f61237a,5/19/2020,Caeltys,APCG,Kanoodle,Cisco ISR G1,WS-C3850-48P-E---16.3.5b---1,P3,TRUE,CVE-2017-6665,CSCvf36269
90ab26a6-79c3-4ace-8d8a-7a32fc25983e,7/29/2020,Shyrarta,EPAC,Twiyo,Cisco ISR G2,WS-C3850-24XS-E---16.6.2---2,P3,TRUE,CVE-2019-1748,CSCvn93524
db03fe32-6560-473c-8f2e-e99a3f7a7698,6/6/2020,Harthaven Cross,APCG,Ailane,Cisco Catalyst 2960-X Series,WS-C3650-48FS-E---Denali 16.3.8prd2---1,P2,FALSE,CVE-2018-0480,CSCvn93524
c677a13f-1b51-46d3-8300-b5e02a8ce2d4,12/31/2020,Pontffynon,APCG,Quamba,Cisco Catalyst 3560-G Series,WS-C3750X-48PF-S---12.2(55)SE5---2,P2,TRUE,CVE-2018-0171,CSCvh13611
c9fbad35-7ae9-4e5c-9222-3d2c9dc61abe,9/9/2020,Middlewick,EPAC,Gabcube,Cisco Catalyst 2960-S Series,WS-C3850-12S-E---03.06.06E---2,P2,TRUE,CVE-2017-6663,CSCvo47376
68d0eee7-8e14-4837-b5f4-1ef9d7605f03,1/10/2021,Elserstadt,APCG,Jabberstorm,Cisco Catalyst 3750-X Series,WS-C4506-E---3.8.5aE---12,P3,FALSE,CVE-2019-1746,CSCvd73664
77131797-104e-4086-847a-a53bf856b384,4/21/2020,Neldortaur,ASEAM,Mydo,Cisco ISR G2,CISCO2951/K9---15.5(3)M7---2,P3,FALSE,CVE-2018-0156,CSCvd73487
a6070509-0d30-4a53-8372-8cf1b0e3b7d7,5/2/2020,Konigswald,APCG,Dynazzy,Cisco Catalyst 3850 XS Series,WS-C3650-24PS-L---3.6.6E---984,P1,FALSE,CVE-2019-1748,CSCvj25068
6603d1db-11af-45e2-bda9-2e2b9014eef2,11/13/2020,Ancar,APCG,Tekfly,Cisco Catalyst 3560-G Series,WS-C3850-48P-E---Denali 16.3.5b---58,P3,FALSE,CVE-2018-0475,CSCvo47376
0851c23a-b47c-47dd-b9b9-afd27e841734,1/15/2021,Obererstedt,APCG,Photospace,Cisco Catalyst 3560-X Series,WS-C3850-48P-E---Denali 16.3.5b---58,P2,FALSE,CVE-2018-0167,CSCvj25124
783962a5-b786-4210-84ac-666d95da8a50,1/8/2021,Ashhaven,NEMAT,Brainlounge,Cisco Catalyst 2960 Series,WS-C3750X-48P-S---12.2(55)SE---1,P3,TRUE,CVE-2019-12643,CSCvo47376
3becd431-7a66-489d-8563-984f250ca8e3,12/7/2020,Kinholm,AMUR,Latz,Cisco Catalyst 3560-X Series,WS-C3650-48FS-E---Everest 16.6.6---2,P1,TRUE,CVE-2018-0167,CSCvn93524
208407f3-c252-4b10-a723-0953bed70062,9/20/2020,Middleley,EPAC,Pixope,Cisco Catalyst 2960-X Series,WS-C3650-48PS-E---03.06.06E---252,P3,FALSE,CVE-2019-12643,CSCvj25068
198070b3-bf6d-4b13-9eb6-438733b1d6ce,8/24/2020,Radheim,NEMAT,Eazzy,Cisco ISR G2,WS-C3850-24XS-E---16.6.5---11,P2,TRUE,CVE-2018-0167,CSCvd40673
77340b48-f269-47e0-9476-c028cbabecdc,10/17/2020,Parcbrith,APCG,Pixope,Cisco Catalyst 4500 Series,WS-C3650-24PD-E---16.6.5---38,P3,TRUE,CVE-2019-12643,CSCvd73487
a78b3ae9-5a3f-47da-adfd-ff9508b3b407,12/8/2020,Kirington,APCG,Skiba,Cisco 4000 Series ISR,WS-C3850-24XS-E---16.3.5b---2,P1,TRUE,CVE-2018-0475,CSCvd73664
4b902b7f-1d43-4c98-85ca-a7b9eac3df6f,1/16/2021,Alsheim,APCG,Browsebug,Cisco Catalyst 3560 Series,WS-C3650-48FS-E---Everest 16.6.6---2,P3,TRUE,CVE-2019-1748,CSCvd40673
6b09dfa1-272b-4a77-861b-ef0a75da9a20,1/29/2021,Thyskelu,APCG,Jaloo,Cisco Catalyst 2960-S Series,WS-C3850-24XS-E---16.3.5b---2,P1,FALSE,CVE-2018-0156,CSCvd40673
61f7b1b2-952f-40b3-8f43-3cb8d6b0b160,5/16/2020,Llyn Hendrecoch,NEMAT,Brainbox,Cisco Catalyst 4500 Series,WS-C3850-24XS-E---16.3.5b---2,P3,FALSE,CVE-2019-12657,CSCvd73664
169524f3-ac7d-43ed-a594-898ce07f1a22,1/27/2021,Enedtas,AMUR,Wikivu,Cisco Catalyst 9300 Series,WS-C3650-48PS-L---3.6.6E---454,P2,FALSE,CVE-2017-6665,CSCvj25124
db4985ef-7b75-4343-8842-e6168f6a9c62,9/5/2020,Moel Glanpandy,NEMAT,Linkbridge,Cisco Catalyst 3750-X Series,WS-C3750X-48P-S---12.2(55)SE---1,P3,TRUE,CVE-2018-0167,CSCvg48576
a7810ed6-a9a8-4b7b-aca0-d405f668f7fb,7/19/2020,Portsdon,NEMAT,Blogtag,Cisco Catalyst 2960-X Series,WS-C3650-24PS-E---Everest 16.6.5---1,P2,FALSE,CVE-2019-1748,CSCvn93524
848119e6-3216-4e00-a71e-dbe20678de90,4/6/2020,Aendrilad,EPAC,Feedfish,Cisco Catalyst 3850 Series,WS-C3650-48FS-E---3.6.6E---595,P3,TRUE,CVE-2018-0167,CSCvo47376
8786d843-a45b-4ea5-80d1-a6664ff52c8d,2/21/2021,Dorngarten,AMUR,Kamba,Cisco Catalyst 2960-S Series,WS-C4506-E---3.6.2E---174,P3,FALSE,CVE-2017-6665,CSCvj25124
27b5eb27-5544-457b-9054-f42b0ad63d12,12/26/2020,Obermark,AMUR,Twinder,Cisco Catalyst 3560 Series,WS-C3650-24PS-E---Everest 16.6.6---1,P2,FALSE,CVE-2018-0167,CSCvj25068
aca9ed35-2f80-404e-b1b8-bdb5e9aaceaa,11/29/2020,Lower Marsthorpe,AMUR,Realfire,Cisco 4000 Series ISR,WS-C3750X-24P-S---12.2(55)SE5---3,P1,FALSE,CVE-2019-1748,CSCvd40673
6dd6c43c-8e0e-48f4-b2b8-8b1c3e0d12b6,6/14/2020,Carnrhos,NEMAT,Topicshots,Cisco ISR G1,WS-C3650-48PS-E---3.7.4E---1,P2,TRUE,CVE-2018-0156,CSCvd73664
d1e9c208-28bc-4d99-841f-438bc50b6e2e,11/22/2020,Neldorsari,APCG,Twitternation,Cisco Catalyst 3560-G Series,WS-C3650-48FS-E---3.6.6E---595,P3,TRUE,CVE-2017-6663,CSCvf36269
1384810e-fd68-4b9f-b22a-56e0d9f2c1e1,2/7/2021,Oberelfurt,APCG,Riffpath,Cisco Catalyst 3850 XS Series,WS-C3650-24PS-E---03.06.06E---995,P3,TRUE,CVE-2019-1748,CSCvg48576
a0c39848-d5e7-4abe-859a-304f7ab2e232,10/19/2020,Hindmouth,NEMAT,Roombo,Cisco Catalyst 2960-X Series,WS-C3650-24PD-E---16.6.5---38,P3,TRUE,CVE-2019-1737,CSCuo17183
ffe79f4d-7845-46e8-bb17-9afbe41d14a2,12/4/2020,Dinas Dolfan,APCG,Quire,Cisco Catalyst 3850 XS Series,WS-C3650-24PS-E---Everest 16.6.6---1,P3,TRUE,CVE-2017-6665,CSCvd51214
52e3f79f-da2c-4529-a001-dcf2f4732abb,1/17/2021,Radwitz,APCG,Rhynyx,Cisco Catalyst 3750-G Series,WS-C4506-E---3.8.6E---42,P3,TRUE,CVE-2018-0475,CSCvd73664
9ddc1cc6-ffbf-465d-aa4c-4366a550ff7c,9/8/2020,Ashhaven,EPAC,Edgeclub,Cisco Catalyst 2960-S Series,WS-C2960S-24PS-L---12.2(55)SE5---1,P3,FALSE,CVE-2018-0167,CSCvd73487
ca878312-276b-4866-a798-10247045f2b8,4/4/2020,Ystradfawr,EPAC,Zoombeat,Cisco Catalyst 3560-X Series,WS-C3650-24PS-E---3.7.3E---1,P2,TRUE,CVE-2018-0156,CSCvn29244
0c293142-6cf4-4c20-ab37-e2558c8cc542,7/6/2020,Hazelhurst Heath,EPAC,Yakidoo,Cisco Catalyst 4500 Series,WS-C3650-48PS-E---03.06.06E---252,P2,FALSE,CVE-2018-0171,CSCvg01089
033adbfb-37f1-4f12-9870-5d785cafffc9,11/23/2020,Presden,EPAC,Bubblemix,Cisco ISR G2,WS-C3850-24XS-E---16.6.5---11,P2,FALSE,CVE-2019-12643,CSCvn29244
9c26ae9d-8d2d-4c99-b7fe-a67d77c96d23,8/30/2020,Ancar,ASEAM,Demimbu,Cisco Catalyst 9300 Series,WS-C3850-12S-E---Denali 16.3.5b---2,P1,TRUE,CVE-2018-0475,CSCvd73487
42f3bde7-5c61-4ab7-8c58-6939a9eb1776,8/16/2020,Parcwen,AMUR,Twitterwire,Cisco Catalyst 2960 Series,WS-C3650-48PS-E---03.06.06E---252,P2,TRUE,CVE-2018-0475,CSCvg48576
03946a23-829e-4d5b-b88f-0b293e9755b0,9/2/2020,Llyspandy,EPAC,Oyoyo,Cisco Catalyst 3560 Series,WS-C3850-48P-E---Denali 16.3.5b---58,P1,FALSE,CVE-2017-6663,CSCvg01089
4e5c5f8e-401f-45f5-bf1d-f4cbdcb8b7df,1/21/2021,Rhuntys,AMUR,Abata,Cisco Catalyst 3560-G Series,WS-C3850-48P-E---Everest 16.6.5---71,P1,TRUE,CVE-2019-1748,CSCvn29244
918176fd-17bd-4746-a015-f9c1608445e0,11/18/2020,Middlelea Head,AMUR,Gabtune,Cisco Catalyst 3850 Series,CISCO2951/K9---15.5(3)M7---2,P1,FALSE,CVE-2019-1748,CSCvd51214
5f8597dd-d368-4321-85c8-a97374b108b0,10/16/2020,Rhuntum,APCG,Zoovu,Cisco Catalyst 3850 Series,WS-C3650-24PS-L---3.6.6E---984,P2,TRUE,CVE-2019-12643,CSCvd73664
7c6e6da9-31cd-423a-9da1-b7652d4cbe32,5/19/2020,Blaendwrgi,ASEAM,Oyonder,Cisco Catalyst 3750-G Series,WS-C3850-24XS-E---16.6.2---2,P3,TRUE,CVE-2018-0171,CSCvj25068
4cc0673e-e3ef-448c-ad45-703eeceeb5d3,9/4/2020,Hostaur,NEMAT,Feedspan,Cisco Catalyst 2960 Series,WS-C3650-48PS-L---3.6.6E---454,P3,FALSE,CVE-2017-6665,CSCvd88936
a4be51a0-fb5e-4bde-94e5-50ac7bd8a759,10/29/2020,Caradkard,EPAC,Yodoo,Cisco Catalyst 3850 XS Series,WS-C3650-48FS-E---Everest 16.6.6---2,P3,FALSE,CVE-2018-0156,CSCvd73487
fdf2b5a2-5943-4533-8d77-8917c13b2387,2/5/2021,Guildwick,ASEAM,Livetube,Cisco Catalyst 2960-S Series,WS-C3850-24XS-E---16.6.5---11,P1,FALSE,CVE-2017-6663,CSCvd40673
da2522ff-f559-40c2-81d5-84cb9eb896e3,3/2/2021,Rhuntum,EPAC,Ozu,Cisco Catalyst 3850 Series,WS-C3650-48FS-E---Denali 16.3.8prd2---1,P3,FALSE,CVE-2018-0475,CSCvd40673
878814d2-7b47-4fa3-9dba-67e6ffa4061a,3/10/2021,Barpool,NEMAT,Photospace,Cisco Catalyst 3750-X Series,CISCO2951/K9---15.4(3)M3---1,P3,TRUE,CVE-2018-0475,CSCvd40673
c3f0cac8-ef08-4671-b2a4-d677e8365b74,8/4/2020,Harby,NEMAT,Youopia,Cisco ISR G2,WS-C3750X-24P-S---12.2(55)SE5---3,P1,FALSE,CVE-2019-12643,CSCvg01089
22393a61-49a8-4f46-ae95-5200465239a9,1/31/2021,Caeltys,AMUR,Janyx,Cisco Catalyst 3560-G Series,WS-C3650-48PS-L---3.6.6E---454,P2,TRUE,CVE-2019-12657,CSCvd73664
877e5027-8cad-47e0-8404-ea0bd81dccd3,6/14/2020,Carntum,NEMAT,Vidoo,Cisco Catalyst 3850 Series,WS-C3850-48P-E---03.06.08E---2,P3,TRUE,CVE-2018-0167,CSCvo47376
772e251a-4102-4502-817c-26b04a6fa339,11/13/2020,Ancar,APCG,Yodo,Cisco Catalyst 3850 Series,CISCO2951/K9---15.4(3)M1---1,P2,TRUE,CVE-2018-0156,CSCvd51214
91c94eaa-2a7a-45e9-978b-4ffcb8dca03f,7/10/2020,Olaesthor,AMUR,Tekfly,Cisco ISR G2,WS-C3850-48P-E---03.06.08E---2,P3,FALSE,CVE-2017-6665,CSCvf36269
29dcdafb-91a1-41c9-b60e-96d8a029c2af,7/23/2020,Henmouth,APCG,Wordify,Cisco Catalyst 3750-G Series,WS-C4506-E---3.6.2E---174,P1,FALSE,CVE-2017-6665,CSCvg48576
3c76f35f-f84d-4e59-b994-af1a143bc25f,11/7/2020,Bancllech,ASEAM,Feedbug,Cisco ISR G2,WS-C3650-48FS-E---Denali 16.3.8prd2---1,P2,FALSE,CVE-2018-0156,CSCuo17183
6b94f44a-d494-4d3b-a716-bf490bfe7ba7,5/25/2020,Mynydd Pencoed,ASEAM,Blogtag,Cisco Catalyst 9300 Series,WS-C2960S-48FPS-L---12.2(55)SE5---5,P2,TRUE,CVE-2018-0167,CSCvd40673
3e53ec01-9565-4881-a999-e1a145fde8eb,12/29/2020,Upper Barfold,APCG,Dazzlesphere,Cisco Catalyst 9300 Series,WS-C3650-24PS-E---03.06.06E---995,P2,FALSE,CVE-2018-0480,CSCvn29244
f729b9ce-084e-4840-809b-26cc52602d9c,4/9/2020,Hochenwald,APCG,Realbuzz,Cisco Catalyst 3560-X Series,WS-C3850-48P-E---03.06.06E---2,P2,TRUE,CVE-2018-0167,CSCvo47376
55b9eb20-5a52-4f63-8815-32773c6de850,4/3/2020,Hafodmaen,NEMAT,Shuffledrive,Cisco 4000 Series ISR,WS-C3650-48FS-E---Everest 16.6.5---56,P3,TRUE,CVE-2018-0156,CSCvd40673
a4120f6b-47f5-4a4d-a656-d78cd5b2af6f,8/12/2020,Whiteburn,EPAC,Dabshots,Cisco ISR G1,WS-C3650-24PS-E---Denali 16.3.5b---1,P1,TRUE,CVE-2018-0171,CSCvg48576
f31f1cce-dbd1-4fa3-b704-4e6c5974a7fe,4/24/2020,Nimlaur,APCG,Vitz,Cisco Catalyst 9300 Series,WS-C2960S-48FPS-L---12.2(55)SE5---5,P2,FALSE,CVE-2018-0156,CSCvn93524
50881281-a1e8-4344-ac0a-f6892319c843,3/1/2021,Oberberg,ASEAM,Vinder,Cisco Catalyst 9300 Series,WS-C3750X-48P-S---12.2(55)SE8---1,P2,TRUE,CVE-2019-1748,CSCvo47376
de7e6061-d86e-414f-bfcd-bb3d2ec65257,9/16/2020,Aendrilad,EPAC,Jazzy,Cisco ISR G1,WS-C3850-48P-E---Everest 16.6.5---71,P2,TRUE,CVE-2017-6665,CSCvn29244
164a206d-b430-4e1c-8bcd-43c26ffd3a89,2/12/2021,Mynydd Drysgolmaen,ASEAM,Jamia,Cisco Catalyst 9300 Series,WS-C3750X-48P-S---12.2(55)SE8---1,P1,TRUE,CVE-2018-0167,CSCvo47376
ac2f8afc-1ae8-45dd-a39e-82a3ec4539a7,9/24/2020,Obererstedt,AMUR,Shuffledrive,Cisco Catalyst 2960 Series,CISCO2951/K9---15.5(3)M7---2,P3,TRUE,CVE-2017-12240,CSCvd73664
a4c6d52e-45f1-45b2-9247-9106a171fb20,3/1/2021,Kinleigh,APCG,Oyoba,Cisco Catalyst 2960-S Series,WS-C3650-24PS-L---3.6.6E---984,P2,FALSE,CVE-2017-6663,CSCvn93524
165c0dc0-3411-47e2-822b-a5755124da91,1/1/2021,Marsby,ASEAM,Tagopia,Cisco Catalyst 3560-X Series,WS-C3850-48P-E---Denali 16.3.5b---58,P2,FALSE,CVE-2018-0167,CSCvg48576
f449e729-9c7d-41c9-84c1-119b8e1f1e6a,7/31/2020,Fortaure,NEMAT,Eadel,Cisco Catalyst 3560-X Series,WS-C3650-48FS-E---03.06.09E---2,P3,TRUE,CVE-2018-0167,CSCvh13611
fc3d8922-9fde-4b55-8186-babd1f99c41a,6/17/2020,Ynysfach,ASEAM,Blogtag,Cisco Catalyst 2960 Series,WS-C3850-24XS-S---16.6.5---3,P2,FALSE,CVE-2018-0171,CSCvd51214
2463c4e4-ff50-475d-8a53-de407096caad,10/1/2020,Amontum,ASEAM,Meevee,Cisco Catalyst 3650 Series,WS-C3850-48P-E---03.06.06E---2,P1,FALSE,CVE-2017-6665,CSCvd51214
14ea2bd4-41c5-43d0-b925-9d66fa98bb63,1/7/2021,Neldortaur,AMUR,Voonix,Cisco Catalyst 3750-G Series,WS-C3750X-48P-S---12.2(55)SE8---1,P3,TRUE,CVE-2019-1748,CSCvg01089
6939e275-ef21-4787-a26a-162e7d4135a2,7/18/2020,Dorngarten,NEMAT,Youspan,Cisco Catalyst 2960-S Series,CISCO2951/K9---15.4(3)M3---1,P3,FALSE,CVE-2017-6665,CSCvd40673
2ae93af0-1620-422b-b676-8b31e62e32d3,5/13/2020,Glynfawr,APCG,Yotz,Cisco Catalyst 9300 Series,WS-C3850-12S-E---Denali 16.3.5b---2,P2,TRUE,CVE-2017-6665,CSCvn93524
5b7249ac-ccb5-4428-9a3e-ec9ffb46a26b,9/13/2020,Dorngarten,ASEAM,Photobug,Cisco Catalyst 3750-G Series,WS-C3850-48P-E---16.3.5b---1,P3,FALSE,CVE-2018-0156,CSCvd51214
cbf9904d-f486-448a-918b-3ce2a5e93e3e,12/27/2020,Maesmaen,APCG,Skyvu,Cisco Catalyst 4500 Series,WS-C3850-24XS-E---16.6.5---11,P1,FALSE,CVE-2018-0156,CSCvd73664
d249fbd2-53a8-4bc3-9555-04c18499c71f,7/18/2020,Westby,NEMAT,Miboo,Cisco Catalyst 2960 Series,WS-C3850-48P-E---03.06.06E---2,P1,TRUE,CVE-2019-12643,CSCvo47376
ba4e43dd-151c-480c-a7e4-1dd7e589ca60,3/15/2020,Westmouth,APCG,Dabtype,Cisco Catalyst 2960-X Series,WS-C3850-12S-E---03.06.06E---2,P3,FALSE,CVE-2018-0167,CSCuo17183
50797eef-f742-4137-b4aa-24a27933eea9,10/7/2020,Alsheim,ASEAM,Buzzbean,Cisco Catalyst 4500 Series,WS-C3650-24PS-E---3.7.3E---1,P3,FALSE,CVE-2018-0156,CSCvd40673
562d9051-600b-4526-9e7d-4c71789f9f8f,12/11/2020,Hochenwald,NEMAT,Fadeo,Cisco Catalyst 2960 Series,WS-C4506-E---3.1.1SG---2,P2,FALSE,CVE-2017-6665,CSCuo17183
bee9a8ec-b67b-42f6-bcc8-4c0856aa0fce,4/9/2020,Pontcoch,EPAC,Dabshots,Cisco Catalyst 2960 Series,CISCO2951/K9---15.5(3)M7---2,P3,TRUE,CVE-2018-0171,CSCvd40673
8e9c6e92-4e46-456b-b845-0a3db3189b78,7/18/2020,Pontcoch,APCG,Abatz,Cisco Catalyst 2960-S Series,WS-C3650-24PS-E---3.7.3E---1,P1,TRUE,CVE-2018-0167,CSCvn93524
23c121b0-9eb4-40ca-a6e1-a8487529c292,9/17/2020,Neldortaur,AMUR,Oyoloo,Cisco Catalyst 3750-X Series,WS-C3650-48FS-E---3.6.6E---595,P1,FALSE,CVE-2018-0475,CSCvg76186
25fc7ea1-7d6f-4a42-bae9-ea6d75afe414,3/18/2020,Pontcoch,NEMAT,Wordtune,Cisco Catalyst 3560 Series,WS-C3650-24PS-E---Denali 16.3.5b---1,P2,TRUE,CVE-2017-6665,CSCuo17183
c18e3ae6-4774-4fd8-bbed-4247b3ecb319,1/16/2021,Milllea Head,EPAC,Skilith,Cisco 4000 Series ISR,WS-C3850-48P-E---Denali 16.3.5b---58,P1,FALSE,CVE-2018-0475,CSCvn93524
4b383c04-2b7b-454e-91b0-098fe70b8ad8,11/4/2020,Barworth Lake,APCG,Aibox,Cisco Catalyst 2960 Series,WS-C3850-12S-E---03.06.06E---2,P1,FALSE,CVE-2018-0156,CSCvj25124
c6fd32d2-12f5-42f2-9228-78d9c2ed1c40,6/22/2020,Enedtas,AMUR,Ntag,Cisco Catalyst 3850 Series,WS-C4506-E---3.8.6E---42,P3,TRUE,CVE-2018-0156,CSCvd40673
7ccbfef0-f3ac-4ce7-8fa7-aa11bbb85afe,1/24/2021,Shyrarta,NEMAT,Babblestorm,Cisco Catalyst 2960-S Series,WS-C3650-24PS-E---Everest 16.6.5---1,P3,FALSE,CVE-2017-6663,CSCvd88936
7c369759-6135-4b19-8c38-e4a76a6d2a48,9/10/2020,Nimtaure,APCG,Cogilith,Cisco Catalyst 3750-G Series,WS-C4506-E---3.6.2E---174,P1,TRUE,CVE-2019-1748,CSCvd73487
ce490f6f-2000-42c4-b1e5-273df67714e4,2/28/2021,Olaesthor,AMUR,Photobean,Cisco Catalyst 2960-S Series,WS-C3650-48PS-E---3.7.4E---1,P1,TRUE,CVE-2019-12643,CSCvd88936
55260ae3-5a85-4c7a-8153-dedd2c5b0497,8/14/2020,Barpool,EPAC,Wikido,Cisco Catalyst 3560 Series,WS-C3650-48FS-E---3.6.6E---595,P2,FALSE,CVE-2019-1748,CSCvd73487
f60b6b87-ef76-4f86-9e9d-06bdf90abf27,7/13/2020,Nordelsdeck,NEMAT,Dynava,Cisco Catalyst 3750-G Series,WS-C6506-E---12.2(18)SXF12a---2,P2,FALSE,CVE-2019-12643,CSCvg01089
63ed34bb-f6da-4de7-a3f0-8eed3938fb1c,7/6/2020,Carntum,EPAC,Jaxspan,Cisco Catalyst 3560-G Series,WS-C2960S-24PS-L---12.2(55)SE5---1,P2,TRUE,CVE-2019-12643,CSCvo47376
5cfc62f4-6856-43df-8c45-c4addb73079b,2/13/2021,Whiteburn,APCG,Browsetype,Cisco Catalyst 3560-G Series,WS-C3650-48FS-E---Everest 16.6.6---2,P3,FALSE,CVE-2017-12240,CSCvn29244
9f31c296-41e4-49da-a7e9-c2952f44b485,5/30/2020,Oberberg,NEMAT,Zoomzone,Cisco Catalyst 3750-X Series,WS-C3850-24XS-E---16.3.5b---2,P2,FALSE,CVE-2019-12643,CSCvd88936
00b5de38-587a-408b-8421-b2ce40c7deac,6/3/2020,Hochbach,AMUR,Photobug,Cisco Catalyst 3560-G Series,CISCO2951/K9---15.5(3)M7---2,P1,TRUE,CVE-2018-0171,CSCvd88936
9cf00c72-18a2-4f11-b662-e889b87ad239,6/24/2020,Pellad,APCG,Fiveclub,Cisco Catalyst 4500 Series,WS-C3750X-24P-S---12.2(55)SE5---3,P1,FALSE,CVE-2019-1748,CSCvg76186
7230ea24-b2f8-4423-b47d-54fc9bd0f285,7/2/2020,Northhall Cross,EPAC,Topicshots,Cisco Catalyst 3850 XS Series,WS-C3850-48P-E---Everest 16.6.5---71,P1,TRUE,CVE-2017-6665,CSCvn93524
0326fb6d-50d7-4229-8536-2ab26a9ee6f9,9/12/2020,Hindmouth,NEMAT,Tazzy,Cisco Catalyst 3560-X Series,CISCO2951/K9---15.4(3)M1---1,P1,TRUE,CVE-2019-1748,CSCvd40673
5483ba7c-f608-4293-9786-21d3327b1635,9/22/2020,Colsari,EPAC,Tagfeed,Cisco Catalyst 3560 Series,WS-C3850-24XS-S---16.6.5---3,P3,FALSE,CVE-2019-1748,CSCvo47376
bb9ed686-21f8-496e-b470-bb96ef4ba8ea,7/28/2020,Arangors,AMUR,Devshare,Cisco Catalyst 9300 Series,WS-C4506-E---3.8.6E---42,P3,FALSE,CVE-2017-6663,CSCvd51214
7386ed32-b5ed-4303-9fbf-e9bc4c1ad4c0,3/17/2020,Schwarzelsdorf,ASEAM,Zoovu,Cisco Catalyst 3750-X Series,WS-C3850-12S-E---03.06.06E---2,P2,TRUE,CVE-2018-0167,CSCvf36269
cab0ae8e-1469-42a1-b827-0a68501f5e9c,10/27/2020,Altenau,AMUR,Skipfire,Cisco ISR G2,WS-C3650-48PS-L---3.6.6E---454,P1,TRUE,CVE-2018-0475,CSCvd51214
ddee83bb-f776-4d8a-bde2-0587cefc4359,2/27/2021,Salzrichshaus,AMUR,Twitternation,Cisco ISR G1,CISCO2951/K9---15.3(3)M5---313,P3,FALSE,CVE-2018-0475,CSCvh13611
82c0ccc5-2984-4e90-a92b-237c2abb6be7,12/14/2020,Markstedt,APCG,Dabfeed,Cisco Catalyst 2960-S Series,CISCO3925-CHASSIS---15.3(3)M5---18,P3,FALSE,CVE-2019-1748,CSCvd73487
fcae698f-40b2-4fab-97e0-df016f1f19c9,9/17/2020,Nant Aranwen,EPAC,Avamm,Cisco ISR G2,WS-C3850-48P-E---Denali 16.3.5b---58,P3,FALSE,CVE-2017-12240,CSCvd51214
204c80df-a600-477d-be8d-9453f64fc0ab,10/11/2020,Norton,NEMAT,Feednation,Cisco Catalyst 3850 Series,WS-C3750X-48P-S---12.2(55)SE---1,P2,TRUE,CVE-2018-0167,CSCvo47376
1a2a9357-829b-4f25-abde-a9fff48c12bb,3/9/2021,Aertaure,NEMAT,Skivee,Cisco ISR G2,WS-C4506-E---3.1.1SG---2,P2,TRUE,CVE-2017-12240,CSCvj25124
a5e06eab-bcba-4a6a-9567-35ad05e3c6d3,11/6/2020,Hochbach,APCG,Agimba,Cisco Catalyst 3560-X Series,WS-C3650-48PS-E---3.7.4E---1,P3,FALSE,CVE-2017-6665,CSCvg48576
80dc1a7d-636b-4e47-b0a0-1c0acf52fa68,8/24/2020,Carntum,APCG,Zazio,Cisco 4000 Series ISR,WS-C4506-E---3.6.2E---174,P2,FALSE,CVE-2017-12240,CSCvn93524
